,strawberry,straberī,straberi,,frago,Erdbeere,aardbei,jordgubbe,jordbær,jordbær,fraise,maduixa,fresa,amorodo,morango,fragola,căpșună,luleshtrydhe,sú talún,mefus,fráoula,jagoda,jagoda,jagoda,yagoda,jagoda,jahodový,jahoda,jagoda,klubnika,truskawka,klubnicy,polunytsya,braškių,zemenes,eper,mansikka,maasikas,strawberry,stroberee,sṭrabēri,sṭrabērī,sṭrŏbērī,saṭrābairī,sṭrāberrī,sṭrāperri,sṭrāberi,sṭrōbērī,tot franki,tûfrengî,tuti zaminī,alfarawila,tut sde,inijorī,strawberry,strawberry,iru eso didun kan,,çilek,qulupnay,qulpınay,rawertudana,kulpunay,güzeelzgene,cǎoméi,ichigo,ttalgi,quả dâu,stroberi,strawberry,Stroberi,s̄t rx bexr̒ rī̀,,,,
,blueberry,bluberī,,,mirtelo,Blaubeere,bosbes,blåbär,blåbær,blåbær,myrtille,nabiu,arándano,arándano,mirtilo,mirtillo,coacăze,boronica,fraochán,llus,myrtilós,borovnica,borovnica,borovnica,borovinka,borovinka,čučoriedka,borůvka,borovnica,chernika,jagoda,čarnica,chornytsya,mėlynių,melleņu,áfonya,mustikka,mustikas,Blueberry,blooberee,blubēri,blūbērī,blūbērī,balūbairī,blūberrī,puḷuperri,berihaṇṇina,blubērī,blueberry,şorbe,murudi çangalī,.tut,auchemeniut,semayawī inijorī,blueberry,blueberry,blueberry,,Yabanmersini,buta mevasi,qarajïdek,gök gül,karagat,ners,lánméi,blueberry,beullubeli,quả việt quất,blueberry,blueberry,blueberry,blūbexr̒rī̀,,,,
,kiwi,kiwi,,,kivio,Kiwi,kiwi,kiwi,kiwi,kiwi,kiwi,kiwi,kiwi,kiwi,kiwi,kiwi,kiwi,kivi,kiwi,ciwi,aktinídia,kivi,kivi,kivi,kivi,kivi,kiwi,kiwi,kivi,kivi,kiwi,kivi,kivi,kivi,kivi,kiwi,kiivi,kiivi,kewi,keevee,ki'u'i,kivī,kivī,kīvī,kivi,kivi,kivi,kivi,kiwi,kiwî,kivi,kywy,kiwe,kīwī,kiwi,kiwi,KIWI,,kivi,kivi,kïvï,kiwi,kivi,Kivi,qíyì guǒ,keewie,kiwi,Quả kiwi,Kiwi,kiwi,kiwi,kīwī̀,,,,
,lemon,limon,"limon
lemon",,citrono,Zitrone,citroen,citron,citron,sitron,citron,llimona,limón,limón,limão,limone,lămâie,limon,líomóide,lemwn,lemóni,limona,limun,limun,limon,limon,citrón,citrón,limun,limon,cytrynowy,limon,lymon,citrina,citronu,citrom,sitruuna,sidrun,lemon,neemboo,lēbu,kāgatī,limbū,nibū,nim'makāya,elumiccai,nimbe,līmbu,limo,lîmon,limū,lymun,lemon,lomī,limau,lemun tsami,lẹmọnu,,limon,limon,lïmon,limon,limon,Limon,níngméng,lemon,lemon,chanh vàng,lemon,limon,linglang,manāw,,,,
,watermelon,Tarabuz,"Arbuz
Tarabooz
Tarbuz",,akvomelono,Wassermelone,watermeloen,vattenmelon,vandmelon,vannmelon,pastèque,síndria,sandía,sandía,melancia,anguria,pepene,shalqini,watermelon,watermelon,karpoúzi,lubenica,lubenica,lubenica,dinya,lubenica,vodný melón,vodní meloun,lubenica,arbuz,arbuz,kavun,kavun,arbūzas,arbūzs,görögdinnye,vesimeloni,arbuus,watermelon,tarabooj,taramuja,tarabūja,ṭarabūja,tarabūja,puccakāya,tarpūcaṇi,kallaṅgaḍi,tarabūca,hinduana,zebeş,tarʙuz,batikh,abtih,ḥābiḥābi,tikiti maji,kankana,Elegede,,karpuz,tarvuz,qarbız,garpyz,darbız,tarvas,xīguā,suika,subag,dưa hấu,semangka,pakwan,semangka,tængmo,,,,
,bread,,"nan
bred
roti",,pano,brot,brood,bröd,brød,brød,pain,pa,pan,pan,pão,pane,pâine,bukë,arán,bara,psomí,kruh,hljeb,kruh,khlyab,leb,chlieb,chléb,hleba,khleb,chleb,chlieb,khlib,duona,maize,kenyér,leipää,leib,monny,rotee,ruṭi,rōṭī,brēḍa,rōṭī,roṭṭe,roṭṭi,breḍ,brēḍa,naan,nan,non,khubz,laham,dabo,mkate,gurasa,akara,,ekmek,non,nan,çörek,nan,talkh,miànbāo,pan,ppang,bánh mỳ,roti,tinapay,roti,k̄hnmpạng,,,,
,grain,,"kor
gra
anaj",,greno,Getreide,korrel,spannmål,korn,korn,grain,gra,grano,grans,grão,grano,cereale,kokërr,gráin,grawn,sitirá,žito,zrno,žitarica,zŭrno,žito,obilia,obilí,žito,zerno,ziarno,zbožža,zerno,grūdai,grauds,gabona,viljaa,Teravili,anaj,anaaj,śasya,anna,dhān'ya,anāja,dhān'yaṁ,tāṉiyam,dhān'ya,anāja,daneh,heb,galla,qamh,tabua,ihili,nafaka,hatsi,ọkà,,tahıl,don,astıq,däne,dan,ür taria,liángshí,kokumotsu,gogmul,ngũ cốc,bulir,butil,gandum,mel̆d phụ̄ch,,,,
,jelly,jelī,,,ĵeleo,Gelee,gelei,gelé,gele,gelé,gelée,gelatina,gelatina,marmelada,geléia,gelatina,jeleu,pelte,glóthach,jeli,piktí,žele,žele,žele,zhele,žele,želé,želé,žele,zhele,galareta,kisieĺ,kholodetsʹ,želė,želeja,zselé,hyytelö,tarretis,jelly,jelee,jēli,jēlī,jēlī,jailī,jellī,jelli,jelli,jēlī,jellah,jelî,ƶele,hulam,g'lea,jēlī,jeli,jelly,jelly,,jöle,jele,jele,jele,jele,vazyelin,guǒdòng,zerie,jelli,thạch,jeli,halaya,jeli,yel lī̀,,,,
,tea,,"čai
ti",,teo,Tee,thee,te,te,te,thé,te,té,té,chá,tè,ceai,çaj,tae,te,tsái,čaj,čaj,čaj,chaĭ,čaj,čaj,čaj,čaj,chay,herbata,čaj,chay,arbata,tēja,tea,teetä,tee,chanheh,chaay,cā,ciyā,cahā,cāha,ṭī,tēnīr,cahā,cā,chay,çay,coj,shay,tha,shayi,chai,shayi,tii,,çay,choy,şay,çaý,çay,tsai,chá,cha,cha,trà,teh,tsaa,teh,chā,,,,
,cookie,kukī,"kuki
biskot",,kuketo,Plätzchen,koekje,kaka,cookie,kjeks,biscuit,galeta,Galleta,galleta,biscoito,biscotto,prăjitură,biskotë,fianán,cwci,koulouráki,piškotek,kolačić,kolačić,biskvitka,kolače,cookie,cookie,kolačić,pechen'ye,ciastko,piečyva,pechyvo,sausainis,cepums,aprósütemény,evästeen,küpsis,koke,kukee,kuki,kukī,kukī,kūkī,kukī,kukkī,kukī,kūkī,kookie,kulîçe,kuki,biskawit,ogia,kukī,kuki,kuki,kukisi,,kurabiye,cookie,peçene,gutapjyk,peçene,jignemeg,bǐngqián,cookie,kuki,bánh quy,Kue kering,cookie,cookie,khukkī̂,,,,
,cracker,kraker,,,krakisto,Cracker,kraker,kracker,kiks,kjeks,biscuit salé,galleta,galleta,galleta,biscoito,cracker,biscuit,krisur,scáinteoir,cracer,paximádi,kreker,kreker,kreker,kreker,bombička,cracker,sušenka,kreker,kreker,krakers,uzlomščyk,zlomshchyk,krekeris,krekeris,keksz,krakkausyksikkö,kreeker,phato,pataakha,kryākāra,kryākara,krĕkara,karaikara,krākar,paṭṭācu,kryākar,krēkara,taraqah,qelîştok,kreker,almufarqae,cracker,bisikuti,cracker,cracker,cracker,,kraker,kraker,kreker,kraker,kreker,jignemeg,bǐngqián,cracker,keulaekeo,bánh quy giòn,kerupuk,cracker,kerupuk,khærk kexr̒,,,,
,cereal,serial (possible conflict),sereal or cereal,,cerealo,Getreide,graan,flingor,korn,korn,céréale,cereal,cereal,cereais,cereal,cereale,cereale,drithëra,arbhair,grawnfwyd,dimitriakó,žito,žitarice,žitarica,zŭrnena zakuska,žitarki,obilnín,cereálie,žitarice,zlak,zboże,krupy,krupa,grūdų,graudaugi,gabona,viljaa,teravilja,anaj,anaaj,khādyaśasya,anāja,annadhān'ya,anāja,dhān'yaṁ,tāṉiyam,ēkadaḷa,anāja,ghalat,dexl,ƣalladona,raqayiq aldhara,dagenes,ihili,nafaka,hatsi,arọ,,mısır gevreği,don,jarma,galla,dan,ür taria,gǔwù,kokumotsu,silieol,ngũ cốc,sereal,cereal,sereal,sīreīy l,,,,
,donut,donat,,,donut,Krapfen,donut,munk,doughnut,smultring,Donut,bunyol,rosquilla,rosca,rosquinha,ciambella,gogoașă,petull,taoschnó,toesen,ntónat,krof,Krofna,krafna,ponichka,krofna,Šiška,Kobliha,krofna,ponchik,pączek,pončyk,ponchyk,spurga,virtulis,fánk,donitsi,sõõrik,donut,donat,ḍōnāṭa,ḍōnaṭa,ḍōnaṭa,ḍōnaṭa,ḍōnaṭ,ṭōṉaṭ,ḍōnaṭ,mīṭhā'ī,shirini,dont,kulca,kaekat mahalaa,sufganiyah,donati,donati,donut,ẹbun,,tatlı çörek,Ponchik,bäliş,don,ponçik,gurilan büteegdekhüün,yóu zhá quān bǐng,donatsu,doneos,bánh vòng,donat,donut,donat,donạth,,,,
,pancake,,"pankayk or pankeik, ipa e, should make new vowel?",,krespo,Pfannkuchen,pannenkoek,pannkaka,pandekage,pannekake,crêpe,pancake,tortita,filloa,panqueca,pancake,clătită,petulla,pancóg,crempog,tiganíta,palačinka,palačinka,palačinka,palachinka,palačinka,palacinka,lívanec,palačinka,blin,naleśnik,blin,mlynetsʹ,blynas,pankūka,palacsinta,pannukakku,pannkook,pancake,painakek,pyānakēka,pyānakēka,pĕnakēka,painakēka,pānkēk,appattai,pyānkēk,pēnakēka,kalucheh,krep,ʙlincik,fatira,havitit,panikēki,chapati,pancake,pancake,,Gözleme,krep,quymaq,pancake,kuymak,bin,bǐngzi,pancake,paenkeikeu,bánh kếp,panekuk,pancake,panekuk,phæn khêk,,,,
,waffle,wafel,wafel,,vaflo,Waffel,wafel,våffla,vaffel,vaffel,gaufre,gofres,gofre,gofres,waffle,cialda,vafa,waffle,waffle,waffl,flyaró,vafelj,waffle,blebetanje,vafla,vafli,vafle,vafle,vafla,vaflya,wafel,vafieĺny,vafelʹnyy,vaflis,vafele,waffle,höpöttää,vahvel,waffle,vafal,waffle,waffle,vāyaphaḷa baḍabaḍa,vafala,ūka dampuḍu,appaḷam,dōse,vāphēla,wafl,waffle,vafli,wafil,waffle,wafili,waffle,waffle,waffle,,gözleme,vafli,vaflï,wafli,vafli,vafli,húchě,waffle,wapeul,bánh quế,omongan,waffle,wafel,wāffeil,,,,
,syrup,,"sirup?
sirop?",,siropo,Sirup,siroop,sirap,sirup,sirup,sirop,xarop,jarabe,xarope,xarope,sciroppo,sirop,shurup,síoróip,surop,sirópi,sirup,sirup,sirup,sirop,sirup,sirup,sirup,sirup,sirop,syrop,sirop,syrop,sirupo,sīrups,szirup,siirappi,siirup,sharbat,sirap,sirāpa,sirapa,sarabata,śarabata,sirap,cirap,sirap,cāsaṇī,sharbat,tirş,şarʙat,sharab markaz,syrup,shiropi,syrup,syrup,omi ṣuga oyinbo,,şurup,sirop,sïrop,sirop,sirop,sirop,tángjiāng,sirop,sileob,xi-rô,sirup,syrup,sirup,n̂ảcheụ̄̀xm,,,,
,oats,,,,aveno,Hafer,haver,havre,havre,havre,avoine,civada,avena,avea,aveia,avena,ovăz,tërshërë,coirce,ceirch,vrómi,oves,zob,zob,oveseni yadki,oves,ovos,oves,ovas,oves,owies,avios,oves,avižos,auzas,zab,kaura,kaer,oats,jaee,ōṭasa,ja'ī,ōṭsa,ōṭasa,ōṭs,ōṭs,ōṭs,ōṭsa,jo,xwêdank,ovjos,alshuwfan,shibboleth shawal,āja,shayiri,hatsi,oats,,yulaf,jo'xori,sulı,süle,sulu,oviyoos,yànmài,enbaku,gwili,Yến mạch,gandum,oats,oat,k̄ĥāw xô t,,,,
,sandwhich,sandwič,Almost all some variant of sandwhich,,sablo kiu,Sandwich,broodje,smörgås,sandwich,smørbrød,le sable,sorra,sándwich,sándwich,sanduíche,sandwich,nisip care,sandi cili,ceapaire,sandwhich,sántouits,sendvič,sendvič,sendvič,sandvich,sendvič,sand which,sandwith,sendvič,sendvich,kanapka,sendvič,sendvich,sumuštinis,sviestmaizi,szendvics,sandwhich,võileib,ret jeka,saindavich,syānḍa'u'ica,syānḍavica,sam̐ḍavica,saiṇḍavica,isuka idi,maṇal etu,maraḷu,sēnḍavica,shan wa maseh,qûm,sandvic,sandwitsh,sandasher,āshewa yetinyawi,sandwhi,sand wanda,iyanrin eyi ti,,sandviç,sendvich,séndvïç,sandwiç,sendviç,sendvich,sānmíngzhì,suna,saendeuwichi,cát,pasiryang mana,sandwhich,sandwhich,thrāy sụ̀ng,,,,
,meat,,,,viando,Fleisch,vlees,kött,kød,kjøtt,viande,carn,carne,carne,carne,carne,carne,Mish,feoil,cig,kréas,meso,meso,meso,meso,meso,mäso,maso,meso,myaso,mięso,miasa,m'yaso,mėsa,gaļu,hús,liha,liha,goosht,maans,mānsa,māsu,mānsa,mīṭa,mānsaṁ,iṟaicci,mānsa,mānsa,gosht,goşt,guşt,luhma,bsar,siga,nyama,nama,Eran,,et,go'sht,et,et,et,makh,ròu,niku,gogi,thịt,daging,karne,daging,neụ̄̂x,,,,
,pasta,,"pasta
makaron",,pasto,Pasta,pasta,pasta,pasta,pasta,Pâtes,pasta,pasta,pasta,massa,pasta,Paste,makarona,pasta,pasta,zymariká,testenine,pasta,tjestenina,pasta,testenini,cestoviny,těstoviny,testenina,makaronnyye izdeliya,makaron,makarony,pasta,makaronai,makaroni,tészta,pasta,pasta,pasta,paasta,pāstā,pāstā,pāstā,pāsatā,pāstā,pāstā,pāsṭā,pāstā,macaroni,meqarne,makaron,maekaruna,pesta,pasita,pasta,taliya,pasita,,makarna,makaron,makaron,makaron,makaron,goimon,yìdà lì miàn,pasta,paseuta,mỳ ống,Semacam spageti,pasta,pasta,phās̄ t̂ā,,,,
,noodle,,,,nudelo,Nudel,noedel,nudel,nudel,nudler,nouille,fideus,fideos,fideos,macarrão,spaghetto,taitei,petë,núdail,nwdls,manéstra,rezanci,noodle,tjestenina,yufka,testenina,rezance,nudle,rezanci,lapsha,makaron,lokšyna,lokshyna,makaronų,nūdeles,tökfej,nuudeli,nuudel,noodle,sir,nuḍala,cā'ucā'u,nūḍala,nūḍala,nūḍil,nūṭul,nūḍal,nūḍala,macaroni,nod,ugro,almaekaruna,eteria,nudili,tambi,noodle,nudulu,,şehriye,noodle,kespe,nahar,kesme,goimon,miàntiáo,noodle,gugsu,bún,mi,pansit,mie,ǩwyteī̌yw,,,,
,dumpling,,"not exact translation, need to see in all lang",,dumpling,Knödel,knoedel,klimp,dumpling,dumpling,boulette,dumpling,bola de masa hervida,boliña,bolinho,gnocco,găluşcă,petë,dumpling,twmplen,eídos zymarikón,cmok,knedla,knedla,knedli,knedli,knedľa,knedlík,knedle,kletski,kluska,pieĺmieni,varenyk,koldūnas,klimpas,gombóc,kokkare,pelmeen,dumpling,ubaalee huee pakaudee,ḍāmpaliṁ,ḍampaliṅga,ḍampaliṅga,ḍapaliga,kuḍumulu,pālāṭai,ḍampliṅg,ḍampaliṅga,dumpling,qehbe,samʙūsa,zalabia,kupataut,dupilīnigi,dumpling,dumpling,idalenu,,hamur tatlısı,chuchvara,tuşpara,kömelek,pelmen,buuz,jiǎozi,dango,sim,bánh bao,pangsit,dumpling,pangsit,keī́yw,,,,
,pizza,Pitsa,all languages agree,,pico,Pizza,pizza,pizza,pizza,pizza,pizza,pizza,pizza,pizza,pizza,Pizza,pizza,pica,píotsa,pizza,pítsa,pica,pizza,pizza,pitsa,pica,pizza,pizza,pica,pitstsa,Pizza,pica,pitsa,pica,pica,pizza,pizza,pitsa,pizza,pizza,pijā,pijjā,pijhjhā,pīzā,pijjā,pīs'sā,pijjā,pijhā,pietza,pîza,picca,bitza,pizaa,pīza,pizza,pizza,pizza,,Pizza,pizza,pïcca,pizza,pitstsa,pitstsa,pīsà,pizza,pija,pizza,Pizza,pizza,pizza,phiss̀ā,,,,
,rice,rīs,ris,,rizo,Reis,rijst,ris,ris,ris,riz,arròs,arroz,arroz,arroz,riso,orez,oriz,rís,reis,rýzi,riž,pirinač,riža,oriz,orizot,ryža,rýže,pirinač,ris,Ryż,rysu,rys,ryžių,rīsi,rizs,riisi,riis,chawal,chaaval,cāla,cāmala,tāndūḷa,caula,biyyaṁ,arici,akki,cōkhā,berenj,birinc,ʙirinç,arz,oryza,ruzi,mchele,shinkafa,iresi,,pirinç,guruch,küriş,tüwi,kürüç,budaa,mǐ,bei,ssal,cơm,beras,kanin,gabah,k̄ĥāw,,,,
,soy,soya,,,sojo,Soja,soja,soja,soja,soya,soja,soja,soja,soia,soja,soia,soia,soje,soighe,soi,sógia,soja,soja,soja,soya,soja,sója,sója,soja,soya,soja,sojevy,soyi,sojos,sojas,szója,soija,sojakaste,soya,soya,saẏā,sōyā,sōyā,sō'i'ā,sōyā,cōyā,sōyā,sōyā,soya,soya,soja,alsuwya,soya,ākurī āteri,soya,waken soya,soy,,soya,soya,soya,soya,soya,shar buurtsag,dàdòu,daizu,ganjang,đậu nành,kedelai,toyo,soy,t̄hạ̀wh̄elụ̄xng,,,,
,tomato,tomat,almost all viarent of tomat,,tomato,Tomate,tomaat,tomat,tomat,tomat,tomate,tomàquet,tomate,tomate,tomate,pomodoro,roșie,domate,tráta,tomato,ntomáta,paradižnik,paradajz,rajčica,domat,domat,paradajka,rajče,paradajz,pomidor,pomidor,pamidor,pomidor,pomidoras,tomāts,paradicsom,tomaatti,tomat,tamato,tamaatar,ṭamēṭō,ṭamāṭara,ṭōmĕṭō,ṭamāṭara,ṭamōṭā,takkāḷi,ṭomeṭo,ṭāmēṭā,gojeh franki,bacan,pomidor,tamatim,agabnia,tīmatīmi,nyanya,tumatir,tomati,,domates,pomidor,qızanaq,pomidor,pomidor,ulaan loli,fānqié,tomato,tomato,cà chua,tomat,kamatis,tomat,mak̄heụ̄xtheṣ̄,,,,
,beans,,"might go with chinese, few common",,faboj,Bohnen,bonen,bönor,bønner,bønner,haricots,mongetes,frijoles,feixóns,feijões,fagioli,fasole,fasule,pónairí,ffa,fasólia,fižol,pasulj,grah,bob,grav,fazuľa,fazole,pasulj,boby,fasolki,baby,kvasolya,pupelės,pupiņas,bab,pavut,oad,bota,phaliyaan,maṭaraśuṭi,simī,sōyābīnacē,phal'hi'āṁ,bīns,pīṉs,bīns,kaṭhōḷa,lubia,fasûlî,lūʙijo,fwl,seates,bak’ēla,maharage,wake,awọn ewa,,fasulye,dukkaklilar,atbas burşaqtar,noýba,buurçak,shosh,dòuzi,mame,kong,đậu,kacang polong,beans,kacang buncis,t̄hạ̀w,,,,
,peas,,maybe wāndòu,,pizoj,Erbsen,erwten,ärtor,ærter,erter,petits pois,pèsols,guisantes,chícharos,ervilhas,piselli,mazăre,bizele,piseanna,pys,arakás,grah,grašak,grašak,grakh,grašok,hrach,hrášek,grašak,gorokh,groszek,haroch,horokh,žirniai,zirņi,borsó,herneet,herned,matar,matar,maṭara,maṭara,vāṭāṇē,maṭara,baṭānīlu,paṭṭāṇi,avarekāḷu,vaṭāṇā,nakhood,beq,naxud,bazila',apona,āteri,mbaazi,wake,Ewa,,bezelye,no'xat,burşaq,nohut,buurçak,vandui,wāndòu,mame,wandukong,đậu Hà Lan,kacang polong,mga gisantes,kacang polong,mel̆d t̄hạ̀w,,,,
,cabbage,,"Karam
Kapus
Kabich
Repollo",,brasiko,Kohl,kool,kål,kål,kål,chou,col,repollo,repolo,repolho,cavolo,varză,lakër,cabáiste,bresych,láchano,zelje,kupus,kupus,zele,zelka,kapusta,zelí,kupus,kapusta,kapusta,kapusta,kapusta,kopūstų,kāposti,Fejes káposzta,kaali,kapsas,Cabbage,patta gobhee,bām̐dhākapi,gōbhī,kōbī,patāgōbhī,kyābējī,muṭṭaikkōs,elekōsu,kōbī,kalam,kelepçe,karam,karanb,karov,gomeni,kabichi,kabeji,eso kabeeji,,lahana,karam,oramjapıraq,kelem,kapusta,baitsaa,gāolí cài,caves,yangbaechu,bắp cải,kubis,repolyo,Gobis,kah̄l̀ả plī,,,,
,lettuce,,"letis
letus
salat (confirm pronounciation)",,laktuko,Kopfsalat,sla,sallad,salat,salat,laitue,enciam,lechuga,leituga,alface,lattuga,salată verde,marule,leitís,letys,maroúli,zelena solata,zelena salata,zelena salata,marulya,zelena salata,šalát,hlávkový salát,zelena salata,latuk,sałata,liscie salaty,lystya salatu,salotos,salāti,saláta,lehtisalaatti,salat,lettuce,salaad,lēṭusa,salāda,kōśimbirīsāṭhī vāparaṇyāta yēṇārā ēka pālā va tyācē jhāḍa,salāda,pālakūra,kīrai,leṭis,lēṭīsa,kahoo,mexsûs,kahu,khas,hasa,selat’a,lettuce,letas,oriṣi ewe,,marul,sutcho'p,latwk salatı,salat,salat,shantsainy urgamal,wōjù,lettas,sangchu,rau xà lách,selada,litsugas,selada,p̄hạk kād h̄xm,,,,
,onions,,"luk
piyaz",,cepoj,Zwiebeln,uien,lök,løg,løk,oignons,cebes,cebollas,cebolas,cebola,cipolle,ceapa,qepët,oiniúin,nionod,kremmýdia,čebula,luk,luka,luk,kromid,cibule,cibule,luk,luk,cebule,repčaty luk,tsybulya,svogūnai,sīpoli,hagymát,sipulia,sibulad,piaz,pyaaj,pēm̐ẏāja,pyāja,kāndē,pi'āza,ullipāyalu,veṅkāyam,īruḷḷi,ḍuṅgaḷī,piaz,pêçî,pijoz,basal,bulb,shinikuriti,vitunguu,albasa,Alubosa,,soğanlar,piyoz,pïyaz,sogan,piyaz,songino,yángcōng,tamanegi,yangpa,hành,Bawang,mga sibuyas,bawang,h̄ạw h̄xm,,,,
,Chicken,,Kur,,Kokido,Huhn,Kip,Kyckling,Kylling,Kylling,Poulet,Pollastre,Pollo,Polo,Frango,Pollo,Pui,Pulë,Sicín,Cyw iâr,Kotópoulo,piščanec,Piletina,Piletina,Pile,Pileško,Kura,Kuře,Piletina,Kuritsa,Kurczak,kurania,kurka,Vištiena,Cālis,Csirke,Kana,Kana,chakan,murga,cikēna,kukhurā,cikana,muragē dā mīṭa,ciken,kōḻi,cikan,cikana,margh,Mirîşk,Cūça,farkha,tarnigolat,doro,Kuku,Kaza,Adiẹ,,Tavuk,Tovuq,tauyk,Towuk,took,Takhiany makh,jī,tori,dalg,Thịt gà,Ayam,manok,pitik,kị̀,,,,
,Farm,,"farma
ferma",,Bieno,Bauernhof,Boerderij,Odla,Gård,Gård,Ferme,Granja,Granja,Facenda,Fazenda,Azienda agricola,Fermă,Fermë,Feirme,Fferm,Agróktima,Kmetija,Farma,Farma,Ferma,Farma,Farma,Farma,Farma,Ferma,Gospodarstwo rolne,Fierma,Ferma,Ūkis,Saimniecība,Farm,Maatila,Talu,farm,khet,khāmāra,khēta,śēta,phārama,polaṁ,paṇṇai,phārm,phārma,mazra,Çewlik,Ferma,mazraea,mask,irisha,Shamba,gona,oko,,Çiftlik,Ferma,charoy kozhalygi,Fermer,Ferma,Fyerm,nóngchǎng,noujou,nongjang,Nông trại,Peternakan,sakahan,tegalan,fār̒m,,,,
,Pig,Swīnya,Pork and Swin most common,,Porko,Schwein,Varken,Gris,Svin,Gris,Cochon,Porc,Cerdo,Porco,Porco,Maiale,Porc,derr,Muc,Mochyn,Choíros,prašič,Svinja,Svinja,prase,Svinja,Prasa,Prase,Svinja,Svin'ya,Świnia,Svinnia,svynya,Kiaulė,Cūka,malac,Sika,Siga,sur,suar,śūkara,sum̐gura,ḍukkara,sūra,pandi,paṉṟi,handi,ḍukkara,khok,Beraz,Xuk,khinzir,hazir,āsama,Nguruwe,Alade,Ẹlẹdẹ,,Domuz,Cho'chqa,shoshka,Doňuz,Çoçko,Gakhai,zhū,buta,dwaeji,Con lợn,Babi,Baboy,Babi,h̄mū,,,,
,Cow,,"ko (kou?)
go (gou?)",,Bovino,Kuh,Koe,Ko,Ko,Ku,Vache,vaca,Vaca,Vaca,Vaca,Mucca,Vacă,Lopë,Bó,Buwch,Ageláda,Krava,Krava,Krava,krava,Krava,krava,Kráva,Krava,Korova,Krowa,Karova,Korova,Karvė,Govs,Tehén,Lehmä,Lehm,gaoon,gaay,gābhī,gā'ī,gāya,gāṁ,āvu,pacu,hasu,gāya,gau,çêlek,Gov,baqara,prez,lami,Ng'ombe,Saniya,Maalu,,İnek,Sigir,siir,Sygyr,Uy,Ükher,rǔniú,ushi,amso,bò,Sapi,baka,sapi,wạw,,,,
,llama,lama,lama,,lamo,Lama,lama,lama,lama,lama,lama,llama,llama,chama,lhama,lama,lamă,lama,láma,lama,eídos mikrís kamílas,lama,lama,ljama,lama,lama,lama,lama,lama,lama,lama,lama,lama,lama,lama,láma,laama,laama,llama,laama,Lāmā,Lāmā,Lāmā,lama,llama,llama,lama,Lāmā,lama,llama,lama,allaama,lamas,lama,lama,llama,llama,,lama,lama,lama,llama,lama,lam,Luòtuó,lama,yama,lạc đà không bướu,lama,llama,llama,Lāma,,,,
,goat,,,,kapro,Ziege,geit,get,ged,geit,chèvre,cabra,cabra,cabra,cabra,capra,capră,dhi,gabhar,gafr,gída,koza,koza,Jarac,koza,koza,koza,koza,koza,kozel,koza,kaza,koza,ožka,kaza,kecske,vuohi,kits,bakri,bakaree,chāgala,bākhrā,śēḷī,bakkari,mech,vellaadu,meke,bakarī,baz,bizin,ʙuz,maeaza,iz,fiyeli,mbuzi,akuya,ewurẹ,,keçi,echki,eşki,geçi,eçki,yamaa,shānyáng,yagi,yeomso,con dê,kambing,kambing,wedhus,phæa,,,,
,sheep,,,,ŝafoj,Schaf,schaap,får,får,sau,mouton,ovelles,oveja,ovellas,ovelha,pecora,oaie,dele,caoirigh,defaid,próvato,ovce,ovce,ovce,ovtse,ovci,ovce,ovce,ovce,ovtsa,owce,aviečki,ovetsʹ,avis,aitas,juh,lampaat,lambad,bakryoon,bhed,bhēṛā,bhēḍā,mēṇḍhyā,bhed,gorre,aadu,kuri,ghēṭāṁ,gosfand,pez,gusfand,ghanam,kebs,begi,kondoo,tumaki,agutan,,koyun,qo'y,qoy,goýun,koylor,khoni,yáng,hitsuji,yang,con cừu,domba,tupa,wedhus,kæa,,,,
,horse,,,,ĉevalo,Pferd,paard,häst,hest,hest,cheval,cavall,caballo,cabalo,cavalo,cavallo,cal,kalë,capall,ceffyl,álogo,konj,konj,konj,kon,konj,kôň,kůň,konj,loshad',koń,koń,kinʹ,arklys,zirgs,ló,hevonen,hobune,ghoro,ghoda,ghōṛā,ghōḍā,ghōḍā,ghora,gurram,kudira,kudure,ghōḍō,asb,hesp,asp,hisan,saxon,feresi,farasi,doki,ẹṣin,,atış,ot,jılqı,at,at,mori,mǎ,uma,mal,ngựa,kuda,kabayo,jaran,m̂ā,,,,
,duck,,"-tka
-nka
kačka
bata",,anaso,Ente,eend,Anka,and,and,canard,ànec,pato,pato,pato,anatra,rață,rosë,lacha,hwyaden,pápia,raca,patka,patka,patitsa,patka,kačica,kachna,patka,utka,kaczka,kačka,kachka,antis,pīle,kacsa,Ankka,part,batakh,battakh,hām̐sa,hām̐sa,badaka,batakh,baathu,thaara,batukoli,bataka,ardak,werdek,murƣoʙī,bata,bravez,dakiyē,bata,agwagwa,ewure,,ördek,o'rdak,üyrek,ördek,ördök,nugas,yāzi,kamo,oli,con vịt,bebek,itik,bebek,pĕd,,,,
,goose,,,,ansero,Gans,gans,gås,gås,gås,oie,oca,ganso,ganso,ganso,oca,gâscă,patë,gé,gwydd,chína,gos,guska,guska,gŭska,guska,hus,husa,guska,Gus',gęś,huś,husak,žąsis,zoss,liba,hanhi,hani,gooz,battakh,hansa,hansa,hansa,hans,baathu,vaathu,batukoli,hansa,ghaz,qaz,qoz,awza,geese,ziyi,goose,goshi,gussi,,Kaz,g'oz,qaz,goz,kaz,Galuu,é,itsu,geowi,ngỗng,angsa,gansa,angsa,h̄̀ān,,,,
